rank,score,pose_LL,pose_Lcrank,pose_RL,pose_Rcrank,init_roll,kp,kd,kv,tail_abs_roll,max_abs_roll,tail_height,tail_abs_v,tail_leg_error,height_deficit,saturation,done,passed
1023,0.685922,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.0000,-3.0000,-0.3000,0.006543,0.249960,0.087956,0.173737,0.017729,0.003372,0.335000,False,False
1024,0.688752,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-3.0000,-0.3000,0.003211,0.301032,0.086235,0.103296,0.017657,0.003226,0.266250,False,False
1025,0.689020,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+1.5000,-3.0000,-0.3000,0.006945,0.250837,0.087942,0.119765,0.014837,0.003503,0.362500,False,False
1026,0.690994,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+0.5000,-3.0000,-0.3000,0.005025,0.250597,0.087016,0.127135,0.017038,0.003361,0.368750,False,False
1027,0.695563,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-3.0000,-0.5000,0.003668,0.300623,0.086280,0.129076,0.019841,0.003131,0.266250,False,False
1028,0.697206,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-0.5000,-3.0000,-0.5000,0.006526,0.251106,0.087780,0.150326,0.015838,0.003318,0.366250,False,False
1029,0.697770,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,+3.0000,-0.5000,0.003953,0.305975,0.087556,0.141430,0.009595,0.004199,0.223750,False,False
1030,0.700136,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-3.0000,+0.5000,0.004593,0.300784,0.087428,0.172904,0.018036,0.003665,0.233750,False,False
1031,0.700961,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-3.0000,-0.3000,0.002890,0.306510,0.086510,0.112724,0.017800,0.003212,0.270000,False,False
1032,0.701548,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-3.0000,+0.0000,0.003519,0.300358,0.086645,0.104005,0.017786,0.003022,0.295000,False,False
1033,0.706157,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,+2.0000,-3.0000,+0.3000,0.004954,0.251121,0.086912,0.122292,0.017386,0.003325,0.396250,False,False
1034,0.708461,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,-3.0000,+0.0000,0.004897,0.301207,0.087112,0.148520,0.016909,0.003118,0.277500,False,False
1035,0.709027,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-1.0000,-3.0000,-0.3000,0.006811,0.277559,0.087280,0.126733,0.015876,0.003446,0.331250,False,False
1036,0.713350,+0.0000,+0.0000,+0.0000,+0.0000,+0.0600,-2.0000,-3.0000,+0.3000,0.004616,0.271223,0.086573,0.106949,0.018124,0.003631,0.358750,False,False
1037,0.713770,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,+3.0000,-0.5000,0.003965,0.299468,0.087266,0.179834,0.014128,0.003602,0.262500,False,False
1038,0.717767,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-3.0000,+0.3000,0.003159,0.302729,0.086575,0.086823,0.018330,0.003929,0.295000,False,False
1039,0.718947,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,+3.0000,-0.3000,0.006589,0.305979,0.088099,0.127731,0.017145,0.003455,0.280000,False,False
1040,0.724209,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-3.0000,+0.3000,0.005197,0.301441,0.087246,0.107659,0.014104,0.003695,0.306250,False,False
1041,0.727720,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+0.5000,-3.0000,+0.0000,0.003883,0.300906,0.086734,0.103799,0.017925,0.003448,0.322500,False,False
1042,0.729040,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-3.0000,+0.0000,0.005393,0.305008,0.087337,0.157116,0.017162,0.003271,0.292500,False,False
1043,0.729254,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+2.0000,+3.0000,-0.3000,0.003340,0.303619,0.086601,0.125925,0.017976,0.003817,0.296250,False,False
1044,0.729815,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.0000,-3.0000,-0.3000,0.004933,0.301074,0.086978,0.102277,0.016592,0.003357,0.328750,False,False
1045,0.730514,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-2.0000,-3.0000,-0.3000,0.005097,0.300496,0.087063,0.117489,0.018231,0.003943,0.302500,False,False
1046,0.730760,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-3.0000,+0.3000,0.005121,0.305091,0.087116,0.157063,0.018600,0.004192,0.263750,False,False
1047,0.736264,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-3.0000,-0.3000,0.003456,0.307320,0.086698,0.124097,0.017772,0.003635,0.306250,False,False
1048,0.740922,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-1.0000,-3.0000,-0.5000,0.004887,0.301080,0.087034,0.104737,0.016241,0.003324,0.347500,False,False
1049,0.751062,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,+1.5000,-3.0000,+0.0000,0.005751,0.300635,0.087516,0.170180,0.016613,0.004141,0.303750,False,False
1050,0.767244,+0.0000,+0.0000,+0.0000,+0.0000,-0.0600,-0.5000,-3.0000,+0.0000,0.007227,0.301624,0.088033,0.189897,0.018123,0.004361,0.307500,False,False
